"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Colombia","COL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.79861635","75.76104919","76.72172586","77.68062347","78.63753542","79.59246238","80.54541227","81.49620788","82.44505834","83.39197703","84.33680151","85.27956604","86.22047517","87.15938051","88.09633314","89.03150088","89.96492076","90.8964834","91.82623874","92.75423558","93.68063058",
"Comoros","COM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.20368931","30.43603278","31.05183112","31.62012883","32.14131753","32.61810652","33.05023709","33.43744665","33.77930591","34.07573266","34.32661613","34.53138227","34.68992588","34.80212566","34.86743171","35.81526668","35.83489236","35.85662544","35.88046261","35.90667418","",
"Cabo Verde","CPV","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.59298132","41.77596648","43.94140066","46.08836486","48.21759017","50.3279655","52.42051706","54.49450934","56.55092726","58.58832756","60.6050224","62.53413859","64.49677642","66.45232114","68.40053329","70.34114381","72.27341972","74.13631504","75.81517832","77.47483233","79.11569269",
"Costa Rica","CRI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.70854617","93.9527397","94.18986359","94.41996299","94.64292857","94.85854551","95.06718416","95.26877447","95.46355118","95.71910936","95.96481824","96.20066518","96.42582936","96.64089437","96.84647121","97.04325062","97.23182641","97.41272848","97.58654255","97.75378868","97.91499372",
"Caribbean small states","CSS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6163757418096","83.8948091681991","84.1729883278864","84.4502031433837","84.7697775387915","85.1117395781599","85.4534054002296","85.7948579628891","86.1358829373055","86.4761814703286","86.8153991219536","87.1437237121356","87.4725856839658","87.7903495268429","88.0631778761188","88.328627291924","88.5755284802589","88.7745021635371","88.9775246627761","89.1541219650985","88.8616223909964",
"Cuba","CUB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.16451336","88.08530575","88.00572281","87.91769561","87.82128791","88.05445624","88.28616571","88.51641759","88.74522435","88.97246831","89.19827609","89.42263591","89.64556697","89.8629261","90.07813994","90.29241266","90.5055757","90.71869884","90.93165485","91.14421779","91.35635221",
"Curacao","CUW","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.09455136","98.16037627","98.22620117","98.29202607","98.35785098","98.42367588","98.48950079","98.55532569","98.6211506","98.6869755","98.75280041","98.81862531","98.88445021","98.95027512","98.95027512","98.95027512","98.95027512","98.95027512","","","",
"Cayman Islands","CYM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","","","","",
"Cyprus","CYP","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.73974227","99.73949604","99.73964554","99.71941933","99.69899552","99.67837025","99.65755007","99.63653707","99.61531407","99.59389817","99.57227953","99.55045672","99.52843259","99.50632479","99.48416075","99.46198844","99.43985969","99.41780561","99.39585892","99.3958161","99.39596129",
"Czech Republic","CZE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.13971168","99.13958085","99.13936596","99.13914525","99.1389215","99.13869946","99.13847439","99.13824337","99.13800755","99.13777509","99.13753552","99.13729692","99.13691542","99.13639809","99.1358855","99.13537863","99.13478358","99.13410378","99.13391769","99.13371501","99.13349732",
"Germany","DEU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.21811036","99.21872648","99.21934197","99.21995445","99.22056627","99.2211727","99.2217707","99.22237587","99.22296785","99.22355919","99.22414752","99.22473284","99.22476301","99.22479556","99.22482335","99.2248559","99.22492357","99.22503522","99.2251891","99.22538453","99.22561915",
"Djibouti","DJI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.05178614","47.07314498","47.09450809","47.11586765","47.13722549","48.44527964","49.74985134","51.05047447","52.34712993","53.63930921","54.93259068","56.22718309","57.52276801","58.82006458","60.11817767","61.41890482","62.72079263","64.02454328","65.33030773","66.63823909","66.72263564",
"Dominica","DMA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.04257286","65.29825378","66.55393471","67.80961563","69.06529656","70.32097748","71.57665841","72.83233933","74.08802026","75.34370118","76.59938211","77.85506303","79.11074396","80.36642488","80.36642488","80.36642488","80.36642488","80.36642488","","","",
